公司代號,公司名稱,英文簡稱,申報原因,產業類別,報告書內容涵蓋期間,編製依循準則,第三方驗證-驗證單位,第三方驗證-單位名稱,第三方驗證-採用標準,公司網站報告書相關資訊(中文版),中文版永續報告書,中文版上傳日期,英文版永續報告書網址,英文版永續報告書,英文版上傳日期,中文版永續報告書(修正後版本),上傳日期(中文修正後版本),英文版永續報告書(修正後版本),上傳日期(英文修正後版本),報告書聯絡資訊,備註
"1605","華新","WALSIN","5.股本達新臺幣五十億元以上者","電器電纜","110/01/01~110/12/31","1. GRI 準則","會計師事務所：","勤業眾信聯合會計師事務所","確信準則公報第一號","https://esg.walsin.com/zh_TW/report-download","t100sa11_1605_110.pdf","111/05/12","https://esg.walsin.com/en/report-download","t100sa11_1605_110_E.pdf","2022/08/12","","111/05/12","","","csr@walsin.com","111/8/12上傳英文版永續報告書",
"1608","華榮","HE","5.股本達新臺幣五十億元以上者","電器電纜","110/01/01~110/12/31","1. GRI 準則","無","無資料","無資料","http://www.hegroup.com.tw","t100sa11_1608_110.pdf","111/06/17","","","","","111/06/17","","","he520@hegroup.com.tw","",
"1609","大亞","TA YA","5.股本達新臺幣五十億元以上者","電器電纜","110/01/01~110/12/31","1. GRI 準則","其他查驗證單位：","SGS","AA1000 第1類型(Type1) 中度保證","https://www.taya.com.tw/msg/msg292.html","t100sa11_1609_110.pdf","111/06/28","","","","","","t100sa11_1609_110_M_E.pdf","2022/12/19","eliza_wu@mail.taya.com.tw","無",
"1626","艾美特-KY","AIRMATE","6.係自願編製與申報","電器電纜","110/01/01~110/12/31","1. GRI 準則","無","無資料","無資料","https://airmate-china.com.tw","t100sa11_1626_110.pdf","111/09/30","","","","","","","","ellapan@airmate-china.net","",
"1701","中化","CCPC","6.係自願編製與申報","生技醫療業","110/01/01~110/12/31","1. GRI 準則","無","無資料","無資料","http://www.ccpg.com.tw/chinese/03_social/01_detail.aspx?MID=7&SID=34","t100sa11_1701_110.pdf","111/06/23","http://www.ccpg.com.tw/english/06_ir_ccpc/04_01list.aspx?RID=4","t100sa11_1701_110_E.pdf","2022/09/07","","111/06/23","","","willy.chen@ccpc.com.tw","",
"1702","南僑","NAMCHOW","1.屬食品工業者","食品工業","110/01/01~110/12/31","1. GRI 準則","會計師事務所：","安侯建業聯合會計師事務所","ISAE3000","http://www.namchow.com.tw/page/main_page/04_01/index.html","t100sa11_1702_110.pdf","111/09/28","http://www.namchow.com.tw/page/main_page/04_01_en/index_08.html","t100sa11_1702_110_E.pdf","2022/12/23","","","","","cherry.chuang@namchow.com.tw","",
"1707","葡萄王","GKB","6.係自願編製與申報","生技醫療業","110/01/01~110/12/31","1. GRI 準則","會計師事務所：","勤業眾信聯合會計師事務所","確信準則公報第一號","https://grapeking.weya.tw/csr/index","t100sa11_1707_110.pdf","111/03/31","https://www.grapeking.com.tw/en/csr/reports","t100sa11_1707_110_E.pdf","2022/06/17","","111/06/17","","2022/06/17","CSR@grapeking.com.tw","無",
"1708","東鹼","SESODA","3.屬化學工業者","化學工業","110/01/01~110/12/31","1. GRI 準則","會計師事務所：","國富浩華聯合會計師事務所","確信準則公報第一號","https://www.sesoda.com.tw/csr","t100sa11_1708_110.pdf","111/09/23","","","","","","","","vita@sesoda.com.tw","",
"1709","和益","FUCC","3.屬化學工業者","化學工業","110/01/01~110/12/31","1. GRI 準則","會計師事務所：","安侯建業聯合會計師事務所","確信準則公報第一號","http://www.fucc.com.tw/fucc/fucc_index_csr1.asp","t100sa11_1709_110.pdf","111/09/28","http://www.fucc.com.tw/fucc/fucc_index_csr1.asp","t100sa11_1709_110_E.pdf","2022/09/28","","","","","yeart@fucc.com.tw","",
"1710","東聯","OUCC","3.屬化學工業者","化學工業","110/01/01~110/12/31","1. GRI 準則","會計師事務所：","品佑聯合會計師事務所","確信準則公報第一號","https://www.oucc.com.tw/csr-107-page472","t100sa11_1710_110.pdf","111/06/30","https://www.oucc.com.tw/en/csr-107-page472","t100sa11_1710_110_E.pdf","2022/10/11","","","","","rachelchang@oucc.com.tw","",
"1711","永光","EVERLIGHT","3.屬化學工業者","化學工業","110/01/01~110/12/31","1. GRI 準則","會計師事務所：","安侯建業聯合會計師事務所","確信準則公報第一號","https://www.ecic.com/image/2022/07/ecic-ESG2021.pdf","t100sa11_1711_110.pdf","111/06/30","https://en.ecic.com/image/2022/07/ecic-esg2021_en.pdf","t100sa11_1711_110_E.pdf","2022/10/03","t100sa11_1711_110_M.pdf","112/05/25","","2022/09/30","csr@ecic.com.tw","其他查驗單位：英國標準協會台灣分公司機構(BSI)採用標準AA1000 第1類型中度保證",
"1712","興農","SINON","3.屬化學工業者","化學工業","110/01/01~110/12/31","1. GRI 準則","會計師事務所：","勤業眾信聯合會計師事務所","確信準則公報第一號","https://www.sinon.com.tw/sustainability/download/","t100sa11_1712_110.pdf","111/07/29","https://www.sinon.com.tw/en/sustainability/download/","t100sa11_1712_110_E.pdf","2022/08/31","","","","","csr@sinon.com.tw","",
"1713","國化","CCW","3.屬化學工業者","化學工業","110/01/01~110/12/31","1. GRI 準則","會計師事務所：","安永聯合會計師事務所","確信準則公報第一號","http:/www.ccwi.com.tw","t100sa11_1713_110.pdf","111/08/05","","","","","","","","cathay@cathaychem.com.tw","",
"1714","和桐","HO TUNG","3.屬化學工業者、5.股本達新臺幣五十億元以上者","化學工業","110/01/01~110/12/31","1. GRI 準則","會計師事務所：","勤業眾信聯合會計師事務所","確信準則公報第一號","https://www.htgroup.com.tw/ec99/ushop20152/ShowGoods.asp?category_id=131&parent_id=77","t100sa11_1714_110.pdf","111/09/30","","","","","","","","annie@htgroup.com.tw","",
"1717","長興","ETERNAL","3.屬化學工業者","化學工業","110/01/01~110/12/31","1. GRI 準則","會計師事務所：","勤業眾信聯合會計師事務所","確信準則公報第一號","https://www.eternal-group.com/WebData/CoDutyReport?WebDataTypeID=77","t100sa11_1717_110.pdf","111/09/26","https://www.eternal-group.com/WebData/CoDutyReportEN?WebDataTypeID=78","t100sa11_1717_110_E.pdf","2022/12/14","","","","","investor@eternal-group.com","無",
"1718","中纖","CMFC","3.屬化學工業者、5.股本達新臺幣五十億元以上者","化學工業","110/01/01~110/12/31","1. GRI 準則","會計師事務所：","穎達聯合會計師事務所","確信準則公報第一號","https://www.cmfc.com.tw/social_tw.php?id=3","t100sa11_1718_110.pdf","111/09/27","","","","","","","","sara-huang@cmfc.com.tw","無",
"1720","生達","S.C.P.C","6.係自願編製與申報","生技醫療業","110/01/01~110/12/31","1. GRI 準則","無","無資料","無資料","https://www.standard.com.tw/","t100sa11_1720_110.pdf","111/09/23","","","","","","","","juan.lauren@standard.com.tw","",
"1721","三晃","SUNKO","3.屬化學工業者","化學工業","110/01/01~110/12/31","1. GRI 準則","會計師事務所：","安永會計師事務所","確信準則公報第一號","http://www.sunko.com.tw/sunko_web/sunkonew/csr_report.php?m=5&mlist=9","t100sa11_1721_110.pdf","111/09/28","","","","","","","","dou930@sunko.com.tw","無",
"1722","台肥","TFC","3.屬化學工業者","化學工業","110/01/01~110/12/31","1. GRI 準則","會計師事務所：","安永聯合會計師事務所","確信準則公報第一號","https://www.taifer.com.tw/CSR/FileUploadCategoryListC011600.aspx?CategoryID=f2d35ebb-124c-49a1-89f0-f4c6afd0c74b&appname=FileUploadCategoryListC011600","t100sa11_1722_110.pdf","111/09/19","https://www.taifer.com.tw/CSR/FileUploadCategoryListC011600.aspx?CategoryID=f2d35ebb-124c-49a1-89f0-f4c6afd0c74b&appname=FileUploadCategoryListC011600","t100sa11_1722_110_E.pdf","2022/12/30","","","","","gee@taifer.com.tw","",
"1723","中碳","CSCC","3.屬化學工業者","化學工業","110/01/01~110/12/31","1. GRI 準則","會計師事務所：","安永聯合會計師事務所","確信準則公報第一號","http://www.cscc.com.tw/csr/index.html","t100sa11_1723_110.pdf","111/06/30","","","","","","t100sa11_1723_110_M_E.pdf","2023/03/09","02886@e-cscc.com.tw","無",
"1725","元禎","YJE","3.屬化學工業者","化學工業","110/01/01~110/12/31","1. GRI 準則","會計師事務所：","國富浩華聯合會計師事務所","確信準則公報第一號","http://www.yuanjen.com/pdf/5.1.01.110.pdf","t100sa11_1725_110.pdf","111/09/23","","","","","","","","042@yuanjen.com.tw","無。",
"1726","永記","Y.C.P.","3.屬化學工業者","化學工業","110/01/01~110/12/31","1. GRI 準則","會計師事務所：","勤業眾信聯合會計師事務所","確信準則公報第一號","https://www.rainbowpaint.com.tw/csr","t100sa11_1726_110.pdf","111/09/15","","","","","","","","ycpfin@mail.rainbowpaint.com.tw","",
"1727","中華化","CHCIW","3.屬化學工業者","化學工業","110/01/01~110/12/31","1. GRI 準則","會計師事務所：","青山永續聯合會計師事務所","確信準則公報第一號","https://www.chciw.com.tw/index.php/ch/csr/index.html","t100sa11_1727_110.pdf","111/05/31","","","","","111/05/31","","","es1@chciw.com.tw","",
"1730","花仙子","FARCENT","3.屬化學工業者","化學工業","110/01/01~110/12/31","1. GRI 準則","會計師事務所：","國富浩華聯合會計師事務所","確信準則公報第一號","http://www.farcent.com.tw/responsibility01","t100sa11_1730_110.pdf","111/09/30","","","","","","","","csr@farcent.com.tw","無",
"1732","毛寶","Mao Bao","3.屬化學工業者","化學工業","110/01/01~110/12/31","1. GRI 準則","會計師事務所：","蘊揚聯合會計師事務所","確信準則公報第一號","https://www.maobao.com.tw/information/about_us/detail&information_id=13","t100sa11_1732_110.pdf","111/09/29","","","","","","","","tia@maobao.com.tw","無",
"1733","五鼎","ApexBio","6.係自願編製與申報","生技醫療業","110/01/01~110/12/31","1. GRI 準則","無","無資料","無資料","https://www.apexbio.com.tw/","t100sa11_1733_110.pdf","111/06/30","","","","","","","","hr@apexbio.com","",
"1735","日勝化","　　EMC","3.屬化學工業者","化學工業","110/01/01~110/12/31","1. GRI 準則","會計師事務所：","安永聯合會計師事務所","確信準則公報第一號","http://www.twemc.com.tw/files/csr/2021_EMC_ESG_CHT.pdf","t100sa11_1735_110.pdf","111/09/30","www.twemc.com.tw/files/csr/2021_EMC_ESG_ENG.pdf","t100sa11_1735_110_E.pdf","2022/09/30","","","","","baohua@twemc.com.tw","無。",
"1737","臺鹽","Taiyen","1.屬食品工業者","食品工業","110/01/01~110/12/31","1. GRI 準則","會計師事務所：","安永聯合會計師事務所","ISAE3000","https://www.tybio.com.tw/taiyen/tw/csr/view/1/45/8","t100sa11_1737_110.pdf","111/09/27","","","","","","","","claireh@tybio.com.tw  行銷處公關組 黃詩舫","",
"1762","中化生","CCSB","6.係自願編製與申報","生技醫療業","110/01/01~110/12/31","1. GRI 準則","無","無資料","無資料","http://www.ccsb.com.tw/chinese/10_csr/02_report.aspx","t100sa11_1762_110.pdf","111/06/23","http://www.ccsb.com.tw/english/10_csr/02_report.aspx","t100sa11_1762_110_E.pdf","2022/08/10","","111/06/23","","","eason@ccsb.com.tw","",
"1773","勝一","SHINY  CHEMICAL","3.屬化學工業者","化學工業","110/01/01~110/12/31","1. GRI 準則","會計師事務所：","國富浩華聯合會計師事務所","確信準則公報第一號","https://www.shinychem.com.tw/index.php?option=module&lang=cht&task=showlist&id=149&index=8","t100sa11_1773_110.pdf","111/09/28","","","","","","","","csr@shinychem.com.tw","",
"1776","展宇","Headway","3.屬化學工業者","化學工業","110/01/01~110/12/31","1. GRI 準則","會計師事務所：","勤業眾信聯合會計師事務所","確信準則公報第一號","http://www.headway.com.tw/download/ESG_Report_2021.pdf","t100sa11_1776_110.pdf","111/09/30","","","","","","","","gan6048@headway.com.tw","",
"1789","神隆","SPT","5.股本達新臺幣五十億元以上者","生技醫療業","110/01/01~110/12/31","1. GRI 準則","會計師事務所：","資誠聯合會計師事務所","確信準則公報第一號","https://www.scinopharm.com.tw/Responsibility.asp","t100sa11_1789_110.pdf","111/08/29","https://www.scinopharm.com/Responsibility.asp","t100sa11_1789_110_E.pdf","2022/09/14","","","","","info@scinopharm.com","無",
"1795","美時","Lotus Pharm","6.係自願編製與申報","生技醫療業","110/01/01~110/12/31","1. GRI 準則","無","無資料","無資料","https://www.lotuspharm.com.tw/company/citizenship","t100sa11_1795_110.pdf","111/06/29","","","","","","","","erica.yen@lotuspharm.com","",
"1802","台玻","TGI","5.股本達新臺幣五十億元以上者","玻璃陶瓷","110/01/01~110/12/31","1. GRI 準則","會計師事務所：","安永會計師事務所","確信準則公報第一號","http://www.taiwanglass.com/information_list.php?langeno=tw&sid=286","t100sa11_1802_110.pdf","111/09/19","http://www.taiwanglass.com/information_list.php?langeno=tw&sid=286","t100sa11_1802_110_E.pdf","2022/12/28","","","","","ESG@taiwanglass.com；CSR@taiwanglass.com","",
"1904","正隆","Cheng Loong","5.股本達新臺幣五十億元以上者","造紙工業","110/01/01~110/12/31","1. GRI 準則","其他查驗證單位：","英國標準協會 BSI","AA1000 第1類型(Type1) 中度保證","http://www.clc.com.tw/_upload/files/2021ESG.pdf","t100sa11_1904_110.pdf","111/06/23","http://www.clc.com.tw/_upload/files/2021ESG_EN.pdf","t100sa11_1904_110_E.pdf","2022/07/29","t100sa11_1904_110_M.pdf","111/07/29","","2022/07/29","csr@mail.clc.com.tw","2021英文版報告書編制中，預計111.7.30前完成上傳",
"1905","華紙","CHP","5.股本達新臺幣五十億元以上者","造紙工業","110/01/01~110/12/31","1. GRI 準則","其他查驗證單位：","英國標準協會 (British Standards Institution, BSI)","AA1000 第1類型(Type1) 中度保證","http://www.chp.com.tw/responsibility/report_download","t100sa11_1905_110.pdf","111/06/30","http://www.chp.com.tw/en/responsibility/report_download","t100sa11_1905_110_E.pdf","2022/11/30","","","","","csroffice.chp@yfy.com","無",
"1907","永豐餘","YFY","5.股本達新臺幣五十億元以上者","造紙工業","110/01/01~110/12/31","1. GRI 準則","其他查驗證單位：","SGS TAIWAN LTD.","AA1000 第2類型(Type2) 中度保證","https://csr.yfy.com/report","t100sa11_1907_110.pdf","111/06/30","https://csr.yfy.com/report","t100sa11_1907_110_E.pdf","2023/03/08","","","","","yfy.csr@yfy.com","無",
"1909","榮成","Longchen P&P","5.股本達新臺幣五十億元以上者","造紙工業","110/01/01~110/12/31","1. GRI 準則","其他查驗證單位：","BSI","AA1000 第1類型(Type1) 中度保證","https://www.longchenpaper.com/B7002.asp","t100sa11_1909_110.pdf","111/06/30","https://www.longchenpaper.com/Lcpc_new_EN/B7002.asp","t100sa11_1909_110_E.pdf","2022/07/28","","","","2022/07/26","william.lin@longchenpaper.com","",
"2002","中鋼","CSC","5.股本達新臺幣五十億元以上者","鋼鐵工業","110/01/01~110/12/31","1. GRI 準則","其他查驗證單位：","英國標準協會","AA1000 第1類型(Type1) 中度保證","https://www.csc.com.tw/csc/hr/csr/wb/dow.htm","t100sa11_2002_110.pdf","111/06/29","https://www.csc.com.tw/csc_e/hr/csr/wb/dow.htm","t100sa11_2002_110_E.pdf","2022/08/18","","","","","210690@mail.csc.com.tw","111年05月06日中國鋼鐵股份有限公司永續發展實務守則修正通過",
"2006","東和鋼鐵","Tung Ho Steel","5.股本達新臺幣五十億元以上者","鋼鐵工業","110/01/01~110/12/31","1. GRI 準則","其他查驗證單位：","英國標準協會(BSI)","AA1000 第1類型(Type1) 中度保證","https://www.tunghosteel.com/CSR/report","t100sa11_2006_110.pdf","111/06/30","https://www.tunghosteel.com/Files/papp/300/Tung%20Ho%20Steel%20Sustainability%20Report%202021.pdf","t100sa11_2006_110_E.pdf","2022/11/23","","","","","dingyuj@tunghosteel.com","",
"2007","燁興","YH","5.股本達新臺幣五十億元以上者","鋼鐵工業","110/01/01~110/12/31","1. GRI 準則","無","無資料","無資料","http://web.yheco.com.tw/YH_CSR.asp","t100sa11_2007_110.pdf","111/06/16","http://www.yheco.com.tw/English/YH_CSR.asp","t100sa11_2007_110_E.pdf","2022/12/28","","111/06/16","","","yh11311@yheco.com.tw","",
"2009","第一銅","FCC","6.係自願編製與申報","鋼鐵工業","110/01/01~110/12/31","1. GRI 準則","無","無資料","無資料","http://www.fcht.com.tw/","t100sa11_2009_110.pdf","111/06/27","","","","","","","","he520@hegroup.com.tw","",
"2010","春源","CHUN YUAN STEEL","","","","","","","","http://www.cysco.com.tw/","t100sa11_2010_110.pdf","","","","2022/06/24","","111/06/24","t100sa11_2010_110_M_E.pdf","2022/08/12","","",
"2012","春雨","CHUN YU","6.係自願編製與申報","鋼鐵工業","110/01/01~110/12/31","1. GRI 準則","無","無資料","無資料","https://www.chunyu.com.tw/TW/social.html","t100sa11_2012_110.pdf","111/09/30","","","","t100sa11_2012_110_M.pdf","111/11/01","","","heavenly1115@chunyu.com.tw","110年度永續報告書揭露事項包含截至111年6月22日之董事會改選事宜",
"2013","中鋼構","CSSC","6.係自願編製與申報","鋼鐵工業","110/01/01~110/12/31","1. GRI 準則","無","無資料","無資料","http://csr.cssc.com.tw/cssc_csr/download.php","t100sa11_2013_110.pdf","111/09/29","","","","","","","","19869@cssc.com.tw 20024@cssc.com.tw","",
"2014","中鴻","CHUNG HUNG","5.股本達新臺幣五十億元以上者","鋼鐵工業","110/01/01~110/12/31","1. GRI 準則","其他查驗證單位：","香港商英國標準協會太平洋有限公司台灣分公司","AA1000 第1類型(Type1) 中度保證","http://www.chsteel.com.tw/csr/ov/pdf/2021CSR.pdf","t100sa11_2014_110.pdf","111/06/28","http://www.chsteel.com.tw/en/csr/ov/pdf/2021CSR.pdf","t100sa11_2014_110_E.pdf","2022/08/29","","","","2022/08/29","chs@chsteel.com.tw","",
