公司代號,公司名稱,英文簡稱,申報原因,產業類別,報告書內容涵蓋期間,編製依循準則,第三方驗證-驗證單位,第三方驗證-單位名稱,第三方驗證-採用標準,公司網站報告書相關資訊(中文版),中文版永續報告書,中文版上傳日期,英文版永續報告書網址,英文版永續報告書,英文版上傳日期,中文版永續報告書(修正後版本),上傳日期(中文修正後版本),英文版永續報告書(修正後版本),上傳日期(英文修正後版本),報告書聯絡資訊,備註
"5521","工信","KSECO　　","5.股本達新臺幣二十億元以上者","建材營造","111/01/01~111/12/31","1. GRI 準則","無","無資料","無資料","https://www.kseco.com.tw/tc/responsibility.aspx?cid=27&cchk=A3450C32-ACF0-4D13-81C1-976EF7C59836","t100sa11_5521_111.pdf","112/06/30","https://www.kseco.com.tw/EN/about1.aspx?cid=108&cchk=53F26F6F-42C7-48E8-9CE7-CB849A371C66","t100sa11_5521_111_E.pdf","2023/06/30","","","","","k2089@kseco.com.tw","無",
"5522","遠雄","Farglory","5.股本達新臺幣二十億元以上者","建材營造","111/01/01~111/12/31","1. GRI 準則","會計師事務所：","資誠聯合會計師事務所","確信準則3000號(原公報第一號)","https://www.farglory-land.com.tw/esg/sustainability-report-download-2/","t100sa11_5522_111.pdf","112/08/09","https://www.farglory-land.com.tw/esg/sustainability-report-download-2/","t100sa11_5522_111_E.pdf","2023/08/18","","","","","b1593@farglory.com.tw","",
"5531","鄉林","Shining","5.股本達新臺幣二十億元以上者","建材營造","111/01/01~111/12/31","1. GRI 準則","無","無資料","無資料","http://www.shininggroup.com/","t100sa11_5531_111.pdf","112/06/28","","","","","","","","charles@shininggroup.com.tw","無",
"5608","四維航","S. W.","5.股本達新臺幣二十億元以上者","航運業","111/01/01~111/12/31","2. 其他依循標準：GRI Universal Standards 2021, SASB Standards - Marine Transportation, TCFD","其他查驗證單位：","台灣衛理國際品保驗證股份有限公司(Bureau Veritas Certification (Taiwan) Co., Ltd.,","AA1000 第1類型(Type1) 中度保證","https://www.swnav.com.tw/sustainability/esg/download","t100sa11_5608_111.pdf","112/06/30","","","","t100sa11_5608_111_M.pdf","112/07/07","","","esg@swnav.com.tw","",
"5871","中租-KY","Chailease","5.股本達新臺幣二十億元以上者","其他","111/01/01~111/12/31","1. GRI 準則","其他查驗證單位：","英國標準協會(BSI)","AA1000 第2類型(Type2) 中度保證","https://www.chaileaseholding.com/CSR/ReportDownload","t100sa11_5871_111.pdf","112/06/28","https://www.chaileaseholding.com/en/CSR/ReportDownload","t100sa11_5871_111_E.pdf","2023/07/18","","","","","PRD@chailease.com.tw","111年中租控股永續報告書",
"5876","上海商銀","SCSB","4.屬金融保險業者、5.股本達新臺幣二十億元以上者","金融保險業","111/01/01~111/12/31","1. GRI 準則","會計師事務所：","勤業眾信會計師事務所","確信準則3000號(原公報第一號)","https://www.scsb.com.tw/content/csr/files/csr03_a/2022report.pdf","t100sa11_5876_111.pdf","112/06/20","https://www.scsb.com.tw/content/csr_en/files/csr03_a/2022report_eng.pdf","t100sa11_5876_111_E.pdf","2023/06/28","","","","","henry@scsb.com.tw","",
"5880","合庫金","TCFHC","4.屬金融保險業者","金融保險業","111/01/01~111/12/31","2. 其他依循標準：GRI準則、上市公司編制與申報永續報告書作業辦法、TCFD框架、SASB準則","會計師事務所：","資誠聯合會計師事務所","確信準則3000號(原公報第一號)","https://esg.tcfhc.com.tw/sustainable-report-download/","t100sa11_5880_111.pdf","112/08/10","https://esg.tcfhc.com.tw/sustainable-report-download/","t100sa11_5880_111_E.pdf","","","","","","esg@tcfhc.com.tw","",
"6112","邁達特","Metaage","6.係自願編製與申報","資訊服務業","111/01/01~111/12/31","1. GRI 準則","其他查驗證單位：","台灣德國北德技術監護顧問股份有限公司(TUV NORD Taiwan Co., Ltd.)","AA1000 第1類型(Type1) 中度保證","https://www.metaage.com.tw/esg/download_report","t100sa11_6112_111.pdf","112/06/30","","","","","","","","simonyang@metaage.com.tw","無",
"6116","彩晶","Hannstar　　","5.股本達新臺幣二十億元以上者","光電業","111/01/01~111/12/31","1. GRI 準則","會計師事務所：","資誠聯合會計師事務所","確信準則3000號(原公報第一號)","https://www.hannstar.com/tw/sustainability/report/","t100sa11_6116_111.pdf","112/08/08","https://www.hannstar.com/en/sustainability/report/","t100sa11_6116_111_E.pdf","2023/08/10","","","","","esg@hannstar.com","",
"6120","達運","DARWIN","5.股本達新臺幣二十億元以上者","光電業","111/01/01~111/12/31","1. GRI 準則","無","無資料","無資料","https://www.darwinprecisions.com/zh-tw/responsibility.php","t100sa11_6120_111.pdf","112/06/29","","","","","","","","csr@darwinprecisions.com","",
"6139","亞翔","L & K　","5.股本達新臺幣二十億元以上者","其他電子業","111/01/01~111/12/31","1. GRI 準則","其他查驗證單位：","艾法諾國際股份有限公司","AA1000 第1類型(Type1) 中度保證","https://www.lkeng.com.tw/about.php?csn=1","t100sa11_6139_111.pdf","112/08/08","","","","","","","","smsheu@lkeng.com.tw","無",
"6153","嘉聯益","Career Tech.　","5.股本達新臺幣二十億元以上者","電子零組件業","111/01/01~111/12/31","1. GRI 準則","其他查驗證單位：","格瑞國際驗證有限公司","AA1000 第1類型(Type1) 中度保證","https://www.careergroups.com/ZH/","t100sa11_6153_111.pdf","112/06/21","http://www.careergroups.com/csr/Default.aspx?Id=51","t100sa11_6153_111_E.pdf","2023/08/10","","","","","esg@careergroups.com","無。",
"6168","宏齊","HARVATEK CORPOR","5.股本達新臺幣二十億元以上者","光電業","111/01/01~111/12/31","1. GRI 準則","無","無資料","無資料","https://www.harvatek.com/files/2022%E5%B9%B4%E6%B0%B8%E7%BA%8C%E5%A0%B1%E5%91%8A%E6%9B%B8.pdf","t100sa11_6168_111.pdf","112/06/30","","","","","","","","cindy@harvatek.com.tw","",
"6176","瑞儀","ROEC","5.股本達新臺幣二十億元以上者","光電業","111/01/01~111/12/31","1. GRI 準則","其他查驗證單位：","BSI 英國標準協會","AA1000 第2類型(Type2) 中度保證","http://esg.radiant.com.tw/download","t100sa11_6176_111.pdf","112/06/30","http://esg.radiant.com.tw/download","t100sa11_6176_111_E.pdf","2023/08/14","","","","","csr@radiant.com.tw","",
"6177","達麗","DA-LI CO.,LTD.","5.股本達新臺幣二十億元以上者","建材營造","111/01/01~111/12/31","1. GRI 準則","無","無資料","無資料","https://www.da-li.com.tw/page/csr/","t100sa11_6177_111.pdf","112/06/30","","","","","","","","anny.hung@da-li.com.tw","",
"6189","豐藝","Promate","6.係自願編製與申報","電子通路業","111/01/01~111/12/31","1. GRI 準則","無","無資料","無資料","https://www.promate.com.tw/esg/esg-report/","t100sa11_6189_111.pdf","112/06/15","","","","t100sa11_6189_111_M.pdf","112/07/26","","","ann_shen@promate.com.tw","",
"6191","精成科","GBM","5.股本達新臺幣二十億元以上者","電子零組件業","111/01/01~111/12/31","1. GRI 準則","無","無資料","無資料","http://www.gbm.com.tw/zhtw/invest/csr.jsp","t100sa11_6191_111.pdf","112/06/21","","","","","","","","csr@gbmgroup.com","",
"6196","帆宣","MIC","6.係自願編製與申報","其他電子業","111/01/01~111/12/31","1. GRI 準則","其他查驗證單位：","BSI 英國標準協會台灣分公司","AA1000 第1類型(Type1) 中度保證","https://www.micb2b.com/responsibility/report/","t100sa11_6196_111.pdf","112/06/28","","","","t100sa11_6196_111_M.pdf","112/07/27","","","mic@micb2b.com","無",
"6202","盛群","HOLTEK　","5.股本達新臺幣二十億元以上者","半導體業","111/01/01~111/12/31","1. GRI 準則","其他查驗證單位：","英國標準協會(BSI)","AA1000 第1類型(Type1) 中度保證","https://www.holtek.com.tw/web/guest/responsibility/responsibility","t100sa11_6202_111.pdf","112/06/27","","","","","","","","ir@holtek.com.tw","",
"6206","飛捷","FLYTECH　","6.係自願編製與申報","電腦及週邊設備業","111/01/10~111/12/31","1. GRI 準則","無","無資料","無資料","https://www.flytech.com.tw/data/files/csr-2022.pdf","t100sa11_6206_111.pdf","112/07/19","","","","t100sa11_6206_111_M.pdf","112/07/28","","","katherinewang@flytech.com.tw","",
"6213","聯茂","ITEQ","5.股本達新臺幣二十億元以上者","電子零組件業","111/01/01~111/12/31","1. GRI 準則","其他查驗證單位：","台灣檢驗科技股份有限公司(SGS)","AA1000 第1類型(Type1) 中度保證","https://www.iteq.com.tw/responsibility/%e6%b0%b8%e7%ba%8c%e5%a0%b1%e5%91%8a%e6%9b%b8/","t100sa11_6213_111.pdf","112/06/28","https://www.iteq.com.tw/%e4%bc%81%e6%a5%ad%e7%a4%be%e6%9c%83%e8%b2%ac%e4%bb%bb/esg_report-2/?lang=en","t100sa11_6213_111_E.pdf","2023/08/09","","","","","stock6213@iteq.com.tw","",
"6214","精誠","SYSTEX","5.股本達新臺幣二十億元以上者","資訊服務業","111/01/01~111/12/31","1. GRI 準則","其他查驗證單位：","SGS 台灣檢驗科技股份有限公司","AA1000 第1類型(Type1) 中度保證","https://tw.systex.com/wp-content/uploads/sites/2/2022-SYSTEX-SR_C.pdf","t100sa11_6214_111.pdf","112/06/27","","","","","","","","csr@systex.com","無",
"6215","和椿","Aurotek","6.係自願編製與申報","其他電子業","111/01/01~111/12/31","2. 其他依循標準：GRI準則、SASB準則","無","無資料","無資料","https://www.aurotek.com.tw/about-us/csr.aspx","t100sa11_6215_111.pdf","112/06/29","","","","","","","","andywang@aurotek.com","",
"6239","力成","PTI","5.股本達新臺幣二十億元以上者","半導體業","111/01/01~111/12/31","1. GRI 準則","其他查驗證單位：","英國標準協會(BSI)","AA1000 第2類型(Type2) 高度保證","https://www.pti.com.tw/zh/csr/interactive/download","t100sa11_6239_111.pdf","112/06/30","https://www.pti.com.tw/en/csr/interactive/download","t100sa11_6239_111_E.pdf","2023/07/28","t100sa11_6239_111_M.pdf","112/07/28","","","csr@pti.com.tw","本報告書採雙軌查證，另由資誠聯合會計師事務所按確信準則公報第一號進行有限確信。",
"6257","矽格","SIGURD　　","5.股本達新臺幣二十億元以上者","半導體業","111/01/01~111/12/31","1. GRI 準則","其他查驗證單位：","英國標準協會","AA1000 第1類型(Type1) 中度保證","http://Sigurd.com.tw","t100sa11_6257_111.pdf","112/06/30","","","","","","","","yuki_pan@sigurd.com.tw","",
"6269","台郡","FLEXIUM","6.係自願編製與申報","電子零組件業","111/01/01~111/12/31","1. GRI 準則","其他查驗證單位：","SGS","AA1000 第1類型(Type1) 中度保證","https://www.flexium.com.tw/Sustainability/ESGOverview?lang=zh-tw","t100sa11_6269_111.pdf","112/06/30","","","","","","","","CSR@flexium.com.tw","",
"6278","台表科","TSMT","5.股本達新臺幣二十億元以上者","光電業","111/01/01~111/12/31","1. GRI 準則","無","無資料","無資料","https://www.tsmt.com.tw/corporate-social-responsibility","t100sa11_6278_111.pdf","112/06/30","","","","","","","","ann_lo@tsmt.com","",
"6282","康舒","AcBel","5.股本達新臺幣二十億元以上者","電子零組件業","111/01/01~111/12/31","1. GRI 準則","其他查驗證單位：","SGS台灣驗證科技","AA1000 第2類型(Type2) 中度保證","https://www.acbel.com.tw/csr-report-download","t100sa11_6282_111.pdf","112/06/30","","","","","","","","CSD@acbel.com","",
"6285","啟碁","　WNC　","5.股本達新臺幣二十億元以上者","通信網路業","111/01/01~111/12/31","1. GRI 準則","其他查驗證單位：","英國標準協會臺灣分公司 （BSI Taiwan）","AA1000 第1類型(Type1) 中度保證","https://csr.wnc.com.tw/zh/resources-and-downloads/","t100sa11_6285_111.pdf","112/06/30","https://csr.wnc.com.tw/en/resources-and-downloads-en/","t100sa11_6285_111_E.pdf","2023/06/30","","","","","public@wnc.com.tw","",
"6288","聯嘉","EOI　　","6.係自願編製與申報","汽車工業","111/01/01~111/12/31","1. GRI 準則","其他查驗證單位：","臺灣檢驗科技股份有限公司(SGS)","AA1000 第1類型(Type1) 中度保證","https://www.eoi.com.tw/ESG/ESG_NEW_Detail#Reports","t100sa11_6288_111.pdf","112/08/16","","","","","","","","csr@eoi.com.tw","相較於110年，111年本公司之組織規模、結構、所有權及供應鏈並無重大改變。",
"6409","旭隼","VOLTRONIC","6.係自願編製與申報","其他電子業","111/01/01~111/12/31","1. GRI 準則","其他查驗證單位：","(1)恆生永續發展顧問股份有限公司-採用ISAE3000(2)恆生永續會計師事務所採用ISAE3000及ISAE3410進行確信","其他","http://www.voltronicpower.com","t100sa11_6409_111.pdf","112/06/30","http://www.voltronicpower.com","t100sa11_6409_111_E.pdf","2023/06/30","","","","","investor@voltronic.com.tw","永續報告-採用ISAE 3000/moderate/limited level;111年TCFD揭露於本公司網站",
"6412","群電","Chicony Power","5.股本達新臺幣二十億元以上者","電子零組件業","111/01/01~111/12/31","1. GRI 準則","其他查驗證單位：","Bureau Veritas (BV)","AA1000 第1類型(Type1) 中度保證","https://www.chiconypower.com/zh-tw/home/CSR","t100sa11_6412_111.pdf","112/06/30","https://www.chiconypower.com/en/home/CSR","t100sa11_6412_111_E.pdf","","","","","","Alex_Leu@chiconypower.com","",
"6414","樺漢","ENNOCONN","6.係自願編製與申報","電腦及週邊設備業","111/01/01~111/12/31","1. GRI 準則","其他查驗證單位：","SGS","AA1000 第1類型(Type1) 中度保證","https://www.ennoconn.com/zh-tw/csr-report/","t100sa11_6414_111.pdf","112/06/27","https://www.ennoconn.com/csr-report/","t100sa11_6414_111_E.pdf","2023/06/27","","","","","esg@ennoconn.com","無",
"6442","光聖","EZconn","6.係自願編製與申報","通信網路業","111/01/01~111/12/31","1. GRI 準則","無","無資料","無資料","https://www.ezconn.com/csr.php","t100sa11_6442_111.pdf","112/06/28","https://www.ezconn.com/csr_en.php","t100sa11_6442_111_E.pdf","2023/06/29","","","","","flora.liao@ezconn.com","無",
"6456","GIS-KY","GIS","5.股本達新臺幣二十億元以上者","光電業","111/01/01~111/12/31","2. 其他依循標準：依循GRI準則及SASB準則","其他查驗證單位：","英國標準協會(BSI Taiwan)","AA1000 第1類型(Type1) 中度保證","https://www.gis-touch.com/c/csr_csr.php","t100sa11_6456_111.pdf","112/06/29","","","","","","","","ESG@gis-touch.com","本報告書亦參考TCFD氣候相關財務資訊揭露建議書編製",
"6505","台塑化","FPCC","5.股本達新臺幣二十億元以上者","油電燃氣業","111/01/01~111/12/31","1. GRI 準則","其他查驗證單位：","艾法諾國際股份有限公司（Afnor Asia）","AA1000 第1類型(Type1) 中度保證","https://fpcc-esg.com/files.php?id=25&page=content","t100sa11_6505_111.pdf","112/06/28","","","","","","","","csr01@fpcc.com.tw","",
"6531","愛普*","AP Memory","5.股本達新臺幣二十億元以上者","半導體業","111/01/01~111/12/31","1. GRI 準則","無","無資料","無資料","https://www.apmemory.com/zh-hant/investors/sustainability-reports/","t100sa11_6531_111.pdf","112/06/30","","","","","","","","ir@apmemory.com","無",
"6573","虹揚-KY","HY","6.係自願編製與申報","半導體業","111/01/01~111/12/31","1. GRI 準則","無","無資料","無資料","https://www.hygroup.com.tw/tw-ww/csr/report.aspx","t100sa11_6573_111.pdf","112/06/30","","","","","","","","bong.wang@hygroup.com.tw","",
"6579","研揚","AAEON","6.係自願編製與申報","電腦及週邊設備業","111/01/01~111/12/31","1. GRI 準則","無","無資料","無資料","https://www.aaeon.com/tw/csr/corporate-responsibility-report","t100sa11_6579_111.pdf","112/06/29","","","","","","","","Irislee@aaeon.com.tw","",
"6592","和潤企業","HOTAI FINANCE","5.股本達新臺幣二十億元以上者","其他","111/01/01~111/12/31","1. GRI 準則","會計師事務所：","資誠聯合會計師事務所","確信準則3000號(原公報第一號)","https://esg.hfcfinance.com.tw/zh-tw/download","t100sa11_6592_111.pdf","112/06/29","https://esg.hfcfinance.com.tw/en-us/download","t100sa11_6592_111_E.pdf","2023/08/08","","","","","HFC-INVESTOR@hfcfinance.com.tw","雙確信(資誠 確信準則公報第一號+BSI AA1000 Type 1中度保證)",
"6669","緯穎","Wiwynn","6.係自願編製與申報","電腦及週邊設備業","111/01/01~111/12/31","1. GRI 準則","其他查驗證單位：","BSI","AA1000 第2類型(Type2) 中度保證","https://wiwynn.co/22esgch","t100sa11_6669_111.pdf","112/06/30","https://wiwynn.co/22esgen","t100sa11_6669_111_E.pdf","2023/07/14","","","","","IR@wiwynn.com","",
"6689","伊雲谷","ECV","6.係自願編製與申報","數位雲端","111/01/01~111/12/31","2. 其他依循標準：GRI 準則，SASB準則","會計師事務所：","資誠聯合會計師事務所","確信準則3000號(原公報第一號)","https://www.ecloudvalley.com/esg-zh/p/download","t100sa11_6689_111.pdf","112/06/29","https://www.ecloudvalley.com/esg-en/p/download","t100sa11_6689_111_E.pdf","2023/07/31","","","","","anni.yu@ecloudvalley.com","本公司參考TCFD框架進行氣候治理。",
"6754","匯僑設計","Rich Honour","6.係自願編製與申報","居家生活","111/01/01~111/12/31","1. GRI 準則","其他查驗證單位：","格瑞國際驗證有限公司（GREAT Certi&#64257;cation）","AA1000 第1類型(Type1) 中度保證","https://www.richhonour.com/pdf/sustainabilityReport.pdf","t100sa11_6754_111.pdf","112/06/30","","","","","","","","IR@richhonour.com","",
"6770","力積電","PSMC","5.股本達新臺幣二十億元以上者","半導體業","111/01/01~111/12/31","1. GRI 準則","其他查驗證單位：","英國標準協會(BSI)","AA1000 第2類型(Type2) 高度保證","https://esg.powerchip.com/upload/media/sustainability_report_tw/psmc-CSR-report-2022.pdf","t100sa11_6770_111.pdf","112/06/29","https://esg.powerchip.com/upload/media/sustainability_report/psmc-CSR-report-2022.pdf","t100sa11_6770_111_E.pdf","2023/06/29","","","","","csr@powerchip.com","",
"6789","采鈺","VisEra","5.股本達新臺幣二十億元以上者","半導體業","111/01/01~111/12/31","1. GRI 準則","其他查驗證單位：","DNV 立恩威國際驗證股份有限公司","AA1000 第1類型(Type1) 中度保證","https://esg.viseratech.com/wp-content/uploads/2023/06/2022采鈺ESG報告書-電子中文版.pdf","t100sa11_6789_111.pdf","112/06/30","https://esg.viseratech.com/wp-content/uploads/2023/06/2022-VisEra-ESG-REPORT.pdf","t100sa11_6789_111_E.pdf","2023/06/30","","","","","ESG@viseratech.com","",
"6790","永豐實","YFYCPG","5.股本達新臺幣二十億元以上者","造紙工業","111/01/01~111/12/31","1. GRI 準則","其他查驗證單位：","英國標準協會台灣分公司（BSI Taiwan）","AA1000 第1類型(Type1) 中度保證","https://www.yfycpg.com/zh-TW","t100sa11_6790_111.pdf","112/06/29","","","","","","","","penny.hsu@yfycpg.com","本報告書依循GRI 2021通用準則，另遵循SASB、SDGs、TCFD。英文版報告書編製作業中",
"6806","森崴能源","SHINFOX ENERGY","5.股本達新臺幣二十億元以上者","綠能環保","111/01/01~111/12/31","2. 其他依循標準：GRI 準則、永續會計準則委員會（SASB）能源行業指標及氣候相關財務揭露（TCFD）","其他查驗證單位：","艾法諾國際驗證機構","AA1000 第1類型(Type1) 中度保證","https://www.shinfox.com.tw/esg.html","t100sa11_6806_111.pdf","112/06/29","https://www.shinfox.com.tw/esg_eng.html","t100sa11_6806_111_E.pdf","2023/08/15","","","","","ESG＠shinfox.com.tw","",
"6873","泓德能源-創","HDRE","6.係自願編製與申報","綠能環保","111/01/01~111/12/31","1. GRI 準則","會計師事務所：","安永聯合會計師事務所","確信準則3000號(原公報第一號)","https://www.hdrenewables.com/report.php","t100sa11_6873_111.pdf","112/08/10","https://www.hdrenewables.com/report.php","t100sa11_6873_111_E.pdf","2023/08/10","","","","","esg@hdrenewables.com","",
"8021","尖點","Topoint　　","6.係自願編製與申報","其他電子業","111/01/01~111/12/31","1. GRI 準則","其他查驗證單位：","台灣檢驗科技股份有限公司","AA1000 第1類型(Type1) 中度保證","https://www.topoint.tw/tw/download/","t100sa11_8021_111.pdf","112/06/27","","","","","","","","charles_chang@topoint.tw","",
"8028","昇陽半導體","PSI　　","6.係自願編製與申報","半導體業","111/01/01~111/12/31","1. GRI 準則","無","無資料","無資料","https://www.psi.com.tw/","t100sa11_8028_111.pdf","112/06/30","","","","","","","","ESG@psi.com.tw","",
"8039","台虹","TAIFLEX　","5.股本達新臺幣二十億元以上者","電子零組件業","111/01/01~111/12/31","1. GRI 準則","無","無資料","無資料","https://www.taiflex.com.tw/esg_csr.html","t100sa11_8039_111.pdf","112/06/30","https://www.taiflex.com.tw/english/esg_overview.html","t100sa11_8039_111_E.pdf","2023/08/10","","","","","feng@taiflex.com.tw","",
"8046","南電","N.P.C","5.股本達新臺幣二十億元以上者","電子零組件業","111/01/01~111/12/31","1. GRI 準則","其他查驗證單位：","艾法諾國際股份有限公司(AFNOR Asia Ltd.)","AA1000 第1類型(Type1) 中度保證","https://www.nanyapcb.com.tw/nypcb/chinese/SocialResponsibility/CSRReport.aspx","t100sa11_8046_111.pdf","112/06/20","","","","","","","","kurtyang@nanyapcb.com.tw","無",
"8105","凌巨","GiantPlus","5.股本達新臺幣二十億元以上者","光電業","111/01/01~111/12/31","1. GRI 準則","無","無資料","無資料","http://www.giantplus.com.tw/csr/giantplus-csr-download","t100sa11_8105_111.pdf","112/06/21","","","","","","","","linhus@giantplus.com","無",
"8110","華東","WALTON　","5.股本達新臺幣二十億元以上者","半導體業","111/01/01~111/12/31","1. GRI 準則","無","無資料","無資料","https://www.walton.com.tw/modules.php?name=Walton&op=social_respond&file=Liability_B&lang=ch","t100sa11_8110_111.pdf","112/06/29","https://www.walton.com.tw/modules.php?name=Walton&op=social_respond&file=Liability_B&lang=en","t100sa11_8110_111_E.pdf","2023/06/29","","","","","lydiakang@walton.com.tw","",
"8131","福懋科","　　FATC","5.股本達新臺幣二十億元以上者","半導體業","111/01/01~111/12/31","1. GRI 準則","其他查驗證單位：","台灣檢驗科技股份有限公 司（SGS Taiwan Ltd.）","AA1000 第2類型(Type2) 中度保證","https://www.fatc.com.tw/j2fac/fatc_web/responsibility/res_09.jsp","t100sa11_8131_111.pdf","112/06/28","","","","","","","","u003973@fatc.com.tw","",
"8150","南茂","ChipMOS　　","5.股本達新臺幣二十億元以上者","半導體業","111/01/01~111/12/31","1. GRI 準則","其他查驗證單位：","英國標準協會(BSI Taiwan)","AA1000 第2類型(Type2) 高度保證","https://www.chipmos.com/chinese/csr/report.aspx","t100sa11_8150_111.pdf","112/06/30","https://www.chipmos.com/english/csr/report.aspx","t100sa11_8150_111_E.pdf","2023/08/18","t100sa11_8150_111_M.pdf","112/08/18","","","ChipMOS_CSR@chipmos.com","",
"8163","達方","DARFON","5.股本達新臺幣二十億元以上者","電腦及週邊設備業","111/01/01~111/12/31","1. GRI 準則","其他查驗證單位：","臺灣檢驗科技股份有限公司（SGS Taiwan Ltd.）","AA1000 第1類型(Type1) 中度保證","https://www.darfon.com.tw/ESG/","t100sa11_8163_111.pdf","112/06/30","","","","","","","","Ajer.Tsai@darfon.com.tw","",
"8201","無敵","BESTA　　","6.係自願編製與申報","其他電子業","111/01/01~111/12/31","1. GRI 準則","無","無資料","無資料","","t100sa11_8201_111.pdf","112/06/19","","","","","","","","cynthiachen@besta.com.tw","",
"8210","勤誠","CHENBRO　","6.係自願編製與申報","電腦及週邊設備業","111/01/01~111/12/31","1. GRI 準則","其他查驗證單位：","BSI","AA1000 第1類型(Type1) 中度保證","https://www.chenbro.com/zh-TW/Page/CSR-1","t100sa11_8210_111.pdf","112/06/30","","","","","","","","info@chenbro.com","無",
"8215","明基材","BMC","5.股本達新臺幣二十億元以上者","光電業","111/01/01~111/12/31","1. GRI 準則","其他查驗證單位：","SGS台灣檢驗科技股份有限公司","AA1000 第1類型(Type1) 中度保證","https://esg.benqmaterials.com/message/downloads/ARm8pgR7oyD4","t100sa11_8215_111.pdf","112/06/29","https://esg.benqmaterials.com/message/downloads/ARm8pgR7oyD4","t100sa11_8215_111_E.pdf","2023/06/30","","","","","ESG@benqmaterials.com","",
"8271","宇瞻","Apacer","6.係自願編製與申報","半導體業","111/01/01~111/12/31","1. GRI 準則","其他查驗證單位：","BSI英國標準協會","AA1000 第1類型(Type1) 中度保證","https://www.apacer.com/zh-tw/normaldownload/download-report","t100sa11_8271_111.pdf","112/08/09","","","","","","","","mei_lin@apacer.com","",
"8341","日友","SF　　","6.係自願編製與申報","綠能環保","111/01/01~111/12/31","1. GRI 準則","無","無資料","無資料","https://www.sunnyfriend.com.tw/","t100sa11_8341_111.pdf","112/08/11","","","","","","","","kawa@mail.sunnyfriend.com.tw","無",
"8367","建新國際","CS　","6.係自願編製與申報","航運業","111/01/01~111/12/31","1. GRI 準則","無","無資料","無資料","https://www.chienshing.com.tw/","t100sa11_8367_111.pdf","112/06/29","","","","","","","","scott.chen@chienshing.com.tw","",
"8404","百和興業-KY","PAIHO  SHIH","5.股本達新臺幣二十億元以上者","其他","111/01/01~111/12/31","1. GRI 準則","其他查驗證單位：","SGS通標標準技術服務有限公司","AA1000 第1類型(Type1) 中度保證","http://www.kypaiho.com/","t100sa11_8404_111.pdf","112/06/30","","","","t100sa11_8404_111_M.pdf","112/07/05","","","f182@paiho.cn","",
"8411","福貞-KY","KINGCAN","5.股本達新臺幣二十億元以上者","其他","111/01/01~111/12/31","1. GRI 準則","無","無資料","無資料","http://tw.kingcan.net/","t100sa11_8411_111.pdf","112/07/28","","","","","","","","spokesman@kchld.com","",
"8454","富邦媒","momo","5.股本達新臺幣二十億元以上者","數位雲端","111/01/01~111/12/31","1. GRI 準則","其他查驗證單位：","英國標準協會台灣分公司(BSI Taiwan)","AA1000 第1類型(Type1) 中度保證","https://corp.momo.com.tw/file/csr/csrReport/momo_2022ESGreport.pdf","t100sa11_8454_111.pdf","112/06/29","","","","","","","","momocsr@fmt.com.tw","",
"8926","台汽電","TCC　　","5.股本達新臺幣二十億元以上者","油電燃氣業","111/01/01~111/12/31","1. GRI 準則","會計師事務所：","安永聯合會計師事務所","確信準則3000號(原公報第一號)","https://www.cogen.com.tw/csr/csr_report","t100sa11_8926_111.pdf","112/06/30","","","","","","","","csr@cogen.com.tw","",
"8996","高力","KAORI　","6.係自願編製與申報","電機機械","111/01/01~111/12/31","1. GRI 準則","無","無資料","無資料","https://www.kaori.com.tw/tw/modules/about/esg","t100sa11_8996_111.pdf","112/06/29","","","","","","","","pr@kaori.com.tw","",
"9904","寶成","PCC","5.股本達新臺幣二十億元以上者","運動休閒","111/01/01~111/12/31","1. GRI 準則","其他查驗證單位：","臺灣檢驗科技股份有限公司(SGS Taiwan Ltd.)","AA1000 第2類型(Type2) 高度保證","https://www.pouchen.com/","t100sa11_9904_111.pdf","112/06/29","","","","","","","","ir@pouchen.com","無",
"9905","大華","GCM","5.股本達新臺幣二十億元以上者","其他","111/01/01~111/12/31","1. GRI 準則","無","無資料","無資料","http://www.greatchina.com.tw/evpro_new.html","t100sa11_9905_111.pdf","112/06/19","","","","","","","","handapon@greatchina.com.tw","無",
"9907","統一實","TON YI","5.股本達新臺幣二十億元以上者","其他","111/01/01~111/12/31","1. GRI 準則","會計師事務所：","資誠聯合會計師事務所","確信準則3000號(原公報第一號)","http://www.tonyi.com.tw/","t100sa11_9907_111.pdf","112/07/31","http://www.tonyi.com.tw/","t100sa11_9907_111_E.pdf","2023/08/09","","","","","csr@tonyi.com.tw","",
"9908","大台北","GTG","5.股本達新臺幣二十億元以上者","油電燃氣業","111/01/01~111/12/31","1. GRI 準則","其他查驗證單位：","DNV立恩威國際驗證(股)公司","AA1000 第1類型(Type1) 中度保證","https://www.taipeigas.com.tw/CSR/download/","t100sa11_9908_111.pdf","112/06/30","","","","t100sa11_9908_111_M.pdf","112/08/11","","","e3@taipeigas.com.tw","",
"9910","豐泰","FT","5.股本達新臺幣二十億元以上者","運動休閒","111/01/01~111/12/31","1. GRI 準則","會計師事務所：","KPMG 安侯建業聯合會計師事務所","確信準則3000號(原公報第一號)","https://www.fengtay.com","t100sa11_9910_111.pdf","112/06/14","https://www.fengtay.com","t100sa11_9910_111_E.pdf","2023/06/14","","","","","Ariel.Huang@fengtay.com","無",
